"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"Popu|evm.model.contig_2500.13",1.59484932431485e-05,3.63266217840117e-05,16,11.5363101896882,24,1.59484932431485e-05,17
"Popu|evm.model.contig_2051.39",1,1,22,1.14991278422698,24,NA,NA
"Popu|evm.model.contig_4443.10",2.60702153235381e-05,5.65628053608049e-05,20,22.3648082556401,24,2.60702153235381e-05,21
"Popu|evm.model.contig_484.8",4.20480229557618e-05,8.68711722339762e-05,12,6.84878241356078,24,4.20480229557618e-05,13
"Popu|evm.model.contig_2126.10",1.32968919576202e-06,3.93140374123684e-06,16,6.21232231909696,24,1.32968919576202e-06,17
"Popu|evm.model.contig_527.27",1,1,6,1.45246404938528,24,NA,NA
"Popu|evm.model.contig_4410.11",2.01279826049705e-12,6.13369772943134e-11,17,114.995524733269,24,2.01279826049705e-12,18
"Popu|evm.model.contig_4477.3",1.42056278204452e-11,2.78063931424529e-10,7,16.1570236709213,24,1.42056278204452e-11,8
"Popu|evm.model.contig_4448.10",0.000188768682916632,0.000343041349461103,8,5.92414791259775,24,0.000188768682916632,9
"Popu|evm.model.contig_2092.9",1,1,16,1.99486170268796,24,NA,NA
